ID	count_1	relcount_1	count_2	relcount_2	count_3	relcount_3	count_4	relcount_4	count_5	relcount_5	count_6	relcount_6	count_7	relcount_7	count_8	relcount_8
"hsa-mir-574"	375	506.676647	567	767.310152	640	617.192872	628	648.524503	710	933.087139	556	779.745685	890	921.871876	703	682.042207
"hsa-mir-575"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-576"	3	4.053413	5	6.766403	5	4.821819	1	1.032682	8	10.513658	3	4.207261	1	1.035811	7	6.791316
"hsa-mir-577"	0	0	0	0	0	0	1	1.032682	0	0	0	0	2	2.071622	2	1.940376
"hsa-mir-578"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-5787"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-579"	0	0	2	2.706561	1	0.964364	3	3.098047	0	0	1	1.40242	5	5.179055	0	0
"hsa-mir-580"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-581"	0	0	2	2.706561	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-582"	8	10.809102	8	10.826246	10	9.643639	5	5.163412	26	34.169388	11	15.426623	11	11.393922	6	5.821128
"hsa-mir-583"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-584"	61	82.419401	97	131.268227	118	113.794936	143	147.673573	68	89.366092	57	79.937957	65	67.327721	98	95.07843
"hsa-mir-585"	0	0	0	0	0	0	0	0	0	0	1	1.40242	0	0	1	0.970188
"hsa-mir-586"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-587"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-588"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-589"	179	241.853653	248	335.613611	277	267.12879	238	245.778395	213	279.926142	226	316.946987	330	341.817662	381	369.641651
"hsa-mir-590"	0	0	0	0	1	0.964364	0	0	0	0	0	0	0	0	0	0
"hsa-mir-591"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-592"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-593"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-595"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-596"	0	0	0	0	1	0.964364	0	0	0	0	0	0	0	0	0	0
"hsa-mir-597"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-598"	1	1.351138	0	0	3	2.893092	1	1.032682	0	0	0	0	8	8.286489	2	1.940376
"hsa-mir-599"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-600"	0	0	0	0	0	0	0	0	2	2.628414	0	0	0	0	0	0
"hsa-mir-601"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-602"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-603"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-604"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-605"	3	4.053413	9	12.179526	8	7.714911	13	13.42487	15	19.713109	5	7.012101	3	3.107433	5	4.85094
"hsa-mir-606"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6068"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6069"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-607"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6070"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6071"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6072"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6073"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6074"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6075"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6076"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6077"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6078"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6079"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-608"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6080"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6081"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6082"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6083"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6084"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6085"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6086"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6087"	0	0	0	0	1	0.964364	1	1.032682	4	5.256829	0	0	4	4.143244	1	0.970188
"hsa-mir-6088"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6089-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6089-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-609"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6090"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-610"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-611"	0	0	1	1.353281	0	0	0	0	0	0	0	0	1	1.035811	1	0.970188
"hsa-mir-612"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6124"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6125"	3	4.053413	3	4.059842	5	4.821819	8	8.261459	3	3.942622	1	1.40242	10	10.358111	3	2.910564
"hsa-mir-6126"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6127"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6128"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6129"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-613"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6130"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6131"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6132"	0	0	0	0	0	0	0	0	1	1.314207	0	0	2	2.071622	0	0
"hsa-mir-6133"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6134"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-614"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-615"	0	0	7	9.472965	16	15.429822	4	4.130729	14	18.398901	0	0	137	141.90612	8	7.761504
"hsa-mir-616"	7	9.457964	5	6.766403	6	5.786183	5	5.163412	4	5.256829	10	14.024203	3	3.107433	7	6.791316
"hsa-mir-6165"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-617"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-618"	0	0	0	0	0	0	1	1.032682	0	0	0	0	8	8.286489	0	0
"hsa-mir-619"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-620"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-621"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-622"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-623"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-624"	1	1.351138	0	0	0	0	2	2.065365	0	0	3	4.207261	0	0	0	0
"hsa-mir-625"	630	851.216767	513	694.232994	844	813.9231	1398	1443.689898	499	655.789411	496	695.600467	951	985.056353	2003	1943.286687
"hsa-mir-626"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-627"	0	0	0	0	2	1.928728	0	0	0	0	0	0	1	1.035811	0	0
"hsa-mir-628"	0	0	0	0	1	0.964364	0	0	2	2.628414	0	0	1	1.035811	0	0
"hsa-mir-629"	119	160.785389	139	188.106016	173	166.834948	203	209.634513	98	128.792309	94	131.827508	123	127.404765	248	240.606639
"hsa-mir-630"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-631"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-632"	0	0	1	1.353281	0	0	8	8.261459	5	6.571036	0	0	2	2.071622	5	4.85094
"hsa-mir-633"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-634"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-635"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-636"	0	0	1	1.353281	0	0	1	1.032682	0	0	1	1.40242	1	1.035811	1	0.970188
"hsa-mir-637"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-638"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-639"	0	0	3	4.059842	2	1.928728	4	4.130729	1	1.314207	1	1.40242	2	2.071622	3	2.910564
"hsa-mir-640"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-641"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-642a"	37	49.992096	64	86.609964	184	177.442951	110	113.595056	29	38.11201	74	103.779102	55	56.96961	74	71.793917
"hsa-mir-642b"	1	1.351138	1	1.353281	0	0	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-643"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-644a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-645"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-646"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-647"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-648"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-649"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6499"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-650"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6500"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6501"	1	1.351138	0	0	2	1.928728	5	5.163412	0	0	0	0	3	3.107433	3	2.910564
"hsa-mir-6502"	0	0	0	0	0	0	2	2.065365	0	0	0	0	0	0	0	0
"hsa-mir-6503"	0	0	1	1.353281	1	0.964364	1	1.032682	0	0	1	1.40242	2	2.071622	0	0
"hsa-mir-6504"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6505"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6506"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6507"	1	1.351138	2	2.706561	9	8.679275	1	1.032682	1	1.314207	0	0	3	3.107433	3	2.910564
"hsa-mir-6508"	0	0	0	0	1	0.964364	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6509"	1	1.351138	2	2.706561	5	4.821819	2	2.065365	4	5.256829	0	0	5	5.179055	2	1.940376
"hsa-mir-651"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1.940376
"hsa-mir-6510"	0	0	1	1.353281	0	0	0	0	0	0	0	0	5	5.179055	0	0
"hsa-mir-6511a-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6511a-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6511a-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6511a-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6511b-1"	8	10.809102	19	25.712333	19	18.322913	22	22.719011	35	45.997253	24	33.658087	33	34.181766	20	19.403761
"hsa-mir-6511b-2"	15	20.267066	23	31.125456	10	9.643639	17	17.5556	31	40.740424	26	36.462928	32	33.145955	13	12.612445
"hsa-mir-6512"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6513"	0	0	0	0	2	1.928728	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6514"	1	1.351138	2	2.706561	0	0	0	0	0	0	0	0	2	2.071622	1	0.970188
"hsa-mir-6515"	0	0	0	0	0	0	0	0	0	0	1	1.40242	0	0	1	0.970188
"hsa-mir-6516"	0	0	1	1.353281	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-652"	91	122.953533	84	113.675578	153	147.547671	153	158.000397	73	95.937128	59	82.742798	122	126.368954	145	140.677269
"hsa-mir-653"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-654"	8	10.809102	36	48.718105	11	10.608002	14	14.457553	28	36.797803	14	19.633884	16	16.572978	15	14.552821
"hsa-mir-655"	0	0	0	0	1	0.964364	0	0	0	0	0	0	0	0	0	0
"hsa-mir-656"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-657"	0	0	0	0	1	0.964364	0	0	0	0	0	0	0	0	0	0
"hsa-mir-658"	0	0	5	6.766403	1	0.964364	1	1.032682	1	1.314207	0	0	3	3.107433	3	2.910564
"hsa-mir-659"	5	6.755689	2	2.706561	2	1.928728	3	3.098047	0	0	0	0	0	0	4	3.880752
"hsa-mir-660"	6	8.106826	4	5.413123	7	6.750547	2	2.065365	3	3.942622	1	1.40242	2	2.071622	8	7.761504
"hsa-mir-661"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-662"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-663a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-663b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-664a"	26	35.129581	43	58.19107	49	47.253829	43	44.40534	11	14.45628	18	25.243565	45	46.611499	54	52.390155
"hsa-mir-664b"	2	2.702275	11	14.886088	9	8.679275	5	5.163412	8	10.513658	10	14.024203	14	14.501355	15	14.552821
"hsa-mir-665"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-668"	0	0	0	0	1	0.964364	1	1.032682	0	0	1	1.40242	0	0	1	0.970188
"hsa-mir-670"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-671"	36	48.640958	27	36.538579	45	43.396374	54	55.764846	49	64.396155	23	32.255667	47	48.683122	46	44.628651
"hsa-mir-6715a"	0	0	0	0	0	0	1	1.032682	2	2.628414	0	0	0	0	0	0
"hsa-mir-6715b"	5	6.755689	8	10.826246	9	8.679275	19	19.620964	2	2.628414	5	7.012101	2	2.071622	6	5.821128
"hsa-mir-6716"	3	4.053413	6	8.119684	2	1.928728	3	3.098047	1	1.314207	5	7.012101	4	4.143244	1	0.970188
"hsa-mir-6717"	1	1.351138	0	0	0	0	0	0	0	0	0	0	1	1.035811	0	0
"hsa-mir-6718"	0	0	0	0	1	0.964364	4	4.130729	3	3.942622	0	0	2	2.071622	4	3.880752
"hsa-mir-6719"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6720"	1	1.351138	4	5.413123	5	4.821819	8	8.261459	18	23.65573	6	8.414522	8	8.286489	12	11.642257
"hsa-mir-6721"	0	0	0	0	0	0	0	0	0	0	2	2.804841	1	1.035811	2	1.940376
"hsa-mir-6722"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6723"	1	1.351138	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6724-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6724-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6724-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6724-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6726"	0	0	2	2.706561	3	2.893092	2	2.065365	7	9.199451	0	0	3	3.107433	0	0
"hsa-mir-6727"	1	1.351138	0	0	0	0	0	0	1	1.314207	0	0	3	3.107433	0	0
"hsa-mir-6728"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6729"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6730"	0	0	4	5.413123	1	0.964364	2	2.065365	1	1.314207	1	1.40242	1	1.035811	0	0
"hsa-mir-6731"	0	0	1	1.353281	0	0	1	1.032682	0	0	0	0	0	0	1	0.970188
"hsa-mir-6732"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-6733"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6734"	2	2.702275	3	4.059842	0	0	1	1.032682	1	1.314207	1	1.40242	1	1.035811	1	0.970188
"hsa-mir-6735"	0	0	1	1.353281	0	0	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-6736"	0	0	0	0	0	0	0	0	2	2.628414	0	0	0	0	0	0
"hsa-mir-6737"	0	0	0	0	0	0	0	0	1	1.314207	0	0	0	0	0	0
"hsa-mir-6738"	0	0	0	0	1	0.964364	0	0	0	0	0	0	1	1.035811	3	2.910564
"hsa-mir-6739"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6740"	0	0	0	0	0	0	0	0	0	0	0	0	1	1.035811	0	0
"hsa-mir-6741"	2	2.702275	0	0	0	0	2	2.065365	0	0	0	0	1	1.035811	1	0.970188
"hsa-mir-6742"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6743"	1	1.351138	1	1.353281	0	0	1	1.032682	0	0	0	0	0	0	1	0.970188
"hsa-mir-6744"	0	0	0	0	0	0	3	3.098047	1	1.314207	0	0	0	0	3	2.910564
"hsa-mir-6745"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6746"	0	0	0	0	0	0	0	0	0	0	2	2.804841	0	0	0	0
"hsa-mir-6747"	1	1.351138	1	1.353281	1	0.964364	0	0	0	0	2	2.804841	0	0	0	0
"hsa-mir-6748"	0	0	0	0	3	2.893092	1	1.032682	0	0	1	1.40242	1	1.035811	0	0
"hsa-mir-6749"	3	4.053413	2	2.706561	0	0	3	3.098047	0	0	1	1.40242	1	1.035811	1	0.970188
"hsa-mir-675"	21	28.373892	34	46.011543	15	14.465458	16	16.522917	71	93.308714	22	30.853247	85	88.043943	6	5.821128
"hsa-mir-6750"	0	0	4	5.413123	0	0	0	0	1	1.314207	1	1.40242	1	1.035811	2	1.940376
"hsa-mir-6751"	0	0	0	0	0	0	1	1.032682	2	2.628414	1	1.40242	1	1.035811	0	0
"hsa-mir-6752"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6753"	0	0	0	0	0	0	0	0	0	0	1	1.40242	0	0	0	0
"hsa-mir-6754"	0	0	0	0	0	0	0	0	0	0	1	1.40242	0	0	0	0
"hsa-mir-6755"	0	0	0	0	1	0.964364	0	0	1	1.314207	1	1.40242	0	0	0	0
"hsa-mir-6756"	0	0	1	1.353281	0	0	0	0	4	5.256829	1	1.40242	2	2.071622	1	0.970188
"hsa-mir-6757"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6758"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6759"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-676"	0	0	1	1.353281	4	3.857455	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-6760"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6761"	5	6.755689	1	1.353281	3	2.893092	2	2.065365	5	6.571036	2	2.804841	1	1.035811	3	2.910564
"hsa-mir-6762"	0	0	1	1.353281	1	0.964364	0	0	1	1.314207	1	1.40242	1	1.035811	2	1.940376
"hsa-mir-6763"	0	0	1	1.353281	0	0	1	1.032682	0	0	0	0	1	1.035811	1	0.970188
"hsa-mir-6764"	0	0	0	0	0	0	0	0	1	1.314207	0	0	1	1.035811	1	0.970188
"hsa-mir-6765"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6766"	1	1.351138	2	2.706561	0	0	0	0	1	1.314207	0	0	1	1.035811	0	0
"hsa-mir-6767"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6768"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6769a"	0	0	0	0	0	0	1	1.032682	0	0	0	0	6	6.214867	2	1.940376
"hsa-mir-6769b"	0	0	0	0	0	0	0	0	1	1.314207	3	4.207261	0	0	2	1.940376
"hsa-mir-6770-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6770-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6770-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6771"	0	0	0	0	0	0	0	0	0	0	0	0	1	1.035811	0	0
"hsa-mir-6772"	0	0	1	1.353281	0	0	0	0	1	1.314207	0	0	0	0	0	0
"hsa-mir-6773"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6774"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6775"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6776"	1	1.351138	0	0	0	0	0	0	1	1.314207	0	0	2	2.071622	0	0
"hsa-mir-6777"	1	1.351138	0	0	0	0	3	3.098047	3	3.942622	1	1.40242	2	2.071622	1	0.970188
"hsa-mir-6778"	0	0	0	0	0	0	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-6779"	1	1.351138	1	1.353281	0	0	0	0	0	0	1	1.40242	1	1.035811	1	0.970188
"hsa-mir-6780a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6780b"	0	0	1	1.353281	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6781"	0	0	0	0	0	0	0	0	0	0	3	4.207261	0	0	1	0.970188
"hsa-mir-6782"	0	0	0	0	0	0	1	1.032682	0	0	1	1.40242	0	0	1	0.970188
"hsa-mir-6783"	2	2.702275	1	1.353281	1	0.964364	1	1.032682	0	0	0	0	0	0	4	3.880752
"hsa-mir-6784"	1	1.351138	1	1.353281	2	1.928728	2	2.065365	0	0	0	0	0	0	1	0.970188
"hsa-mir-6785"	1	1.351138	0	0	0	0	0	0	1	1.314207	0	0	0	0	2	1.940376
"hsa-mir-6786"	1	1.351138	0	0	0	0	0	0	1	1.314207	0	0	1	1.035811	1	0.970188
"hsa-mir-6787"	0	0	1	1.353281	0	0	1	1.032682	1	1.314207	0	0	0	0	0	0
"hsa-mir-6788"	2	2.702275	0	0	0	0	1	1.032682	2	2.628414	0	0	3	3.107433	1	0.970188
"hsa-mir-6789"	0	0	0	0	0	0	0	0	1	1.314207	0	0	1	1.035811	0	0
"hsa-mir-6790"	0	0	0	0	0	0	0	0	1	1.314207	0	0	1	1.035811	0	0
"hsa-mir-6791"	0	0	0	0	0	0	0	0	0	0	1	1.40242	0	0	0	0
"hsa-mir-6792"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6793"	1	1.351138	2	2.706561	3	2.893092	8	8.261459	3	3.942622	6	8.414522	6	6.214867	4	3.880752
"hsa-mir-6794"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6795"	0	0	0	0	0	0	0	0	0	0	1	1.40242	0	0	0	0
"hsa-mir-6796"	1	1.351138	0	0	0	0	0	0	0	0	4	5.609681	1	1.035811	0	0
"hsa-mir-6797"	0	0	4	5.413123	0	0	2	2.065365	0	0	0	0	0	0	0	0
"hsa-mir-6798"	0	0	4	5.413123	3	2.893092	0	0	5	6.571036	1	1.40242	1	1.035811	1	0.970188
"hsa-mir-6799"	0	0	0	0	0	0	0	0	1	1.314207	0	0	0	0	0	0
"hsa-mir-6800"	0	0	0	0	0	0	0	0	0	0	1	1.40242	0	0	0	0
"hsa-mir-6801"	0	0	0	0	0	0	0	0	4	5.256829	0	0	0	0	2	1.940376
"hsa-mir-6802"	0	0	5	6.766403	7	6.750547	0	0	1	1.314207	0	0	5	5.179055	3	2.910564
"hsa-mir-6803"	4	5.404551	2	2.706561	2	1.928728	4	4.130729	1	1.314207	5	7.012101	8	8.286489	10	9.701881
"hsa-mir-6804"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6805"	1	1.351138	0	0	0	0	2	2.065365	0	0	0	0	0	0	0	0
"hsa-mir-6806"	0	0	0	0	0	0	0	0	4	5.256829	1	1.40242	2	2.071622	4	3.880752
"hsa-mir-6807"	0	0	0	0	0	0	0	0	0	0	1	1.40242	1	1.035811	1	0.970188
"hsa-mir-6808"	4	5.404551	1	1.353281	2	1.928728	7	7.228776	3	3.942622	5	7.012101	2	2.071622	5	4.85094
"hsa-mir-6809"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6810"	2	2.702275	5	6.766403	1	0.964364	0	0	2	2.628414	2	2.804841	3	3.107433	0	0
"hsa-mir-6811"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6812"	3	4.053413	0	0	0	0	1	1.032682	3	3.942622	1	1.40242	3	3.107433	1	0.970188
"hsa-mir-6813"	0	0	0	0	0	0	1	1.032682	2	2.628414	0	0	0	0	0	0
"hsa-mir-6814"	1	1.351138	0	0	1	0.964364	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6815"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6816"	0	0	3	4.059842	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6817"	0	0	0	0	0	0	0	0	0	0	0	0	1	1.035811	0	0
"hsa-mir-6818"	0	0	0	0	0	0	0	0	2	2.628414	0	0	0	0	0	0
"hsa-mir-6819"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"hsa-mir-6820"	0	0	1	1.353281	0	0	3	3.098047	4	5.256829	0	0	6	6.214867	1	0.970188
"hsa-mir-6821"	0	0	0	0	0	0	6	6.196094	0	0	0	0	0	0	0	0
"hsa-mir-6822"	0	0	0	0	0	0	0	0	1	1.314207	0	0	0	0	2	1.940376
"hsa-mir-6823"	0	0	0	0	0	0	1	1.032682	0	0	0	0	0	0	0	0
"hsa-mir-6824"	2	2.702275	1	1.353281	2	1.928728	0	0	0	0	0	0	0	0	1	0.970188
"hsa-mir-6825"	0	0	0	0	0	0	0	0	0	0	1	1.40242	2	2.071622	0	0
"hsa-mir-6826"	0	0	0	0	1	0.964364	2	2.065365	0	0	0	0	2	2.071622	0	0
